user_id,job_id,node_id,suitability_label,suitability_score
9b2021e1-b16a-40ea-a26e-0c6d27f6c8c1,2bccb315-3452-4e8b-8ac8-ee69b98663f5,saudi_arabia,1,0.7194271973402719
2eb55f30-eef4-4503-9e37-131753f19c1c,0465ad13-25db-4eb1-94d4-74727bdd3ed9,saudi_arabia,1,0.6168920122898809
72e3dd09-ffa8-49ef-85ed-2fae1776d6e9,8dcd3549-bffa-423f-b6c1-1337dab0ee6d,saudi_arabia,1,0.5218133392431343
a5abe431-165f-41f5-9069-178762e6bc20,9c2a5c51-901e-4d59-ad47-18ba758d2003,saudi_arabia,1,0.5468697100197795
b7436f16-f5e5-4a3e-b404-f26b374df592,67525ac0-1743-4dbf-8d36-9c2024af8aaa,saudi_arabia,0,0.3462589015009077
fe7dc48b-015e-4eb3-8d71-e3c415baf2f3,3a47e70d-4135-4273-8d76-55b415806db8,saudi_arabia,0,0.3500224358198494
5f82e8bb-a4fc-40e6-a829-d3d3a77c4761,e35c2937-bdf8-4431-86ba-639b768919a3,saudi_arabia,0,0.4094780153480249
37b1178e-0a24-4fd1-a36c-f92dfe99c47b,8a83944b-d88d-4466-ae53-98d6c603ce2d,saudi_arabia,1,0.5486826383800263
4d1b96e9-144d-4d60-9284-0f6b535a9a62,cc9599fd-0ab2-4786-bd6b-efb4ac1a5d97,saudi_arabia,0,0.34169199276165685
971f1845-98b2-4323-84f8-953e2d7f212a,63e4ea8c-5434-4acd-8b0a-c673d95b5120,saudi_arabia,0,0.4667174143183739
cecd7a79-571f-438d-8888-5a651997962d,f4e565ff-ef0e-42ec-a4c5-92eab3963e38,saudi_arabia,0,0.3411524956832005
84aa1b03-319a-40ec-8adf-b4ce4ee96f40,19e84719-d8c3-4f29-a330-439002031ca9,saudi_arabia,1,0.5740158755296009
8a6c9528-6181-4f89-bb9b-aa0ef0398138,3a47e70d-4135-4273-8d76-55b415806db8,saudi_arabia,0,0.4813569836870363
18bc82ca-cfc7-4935-be32-109e6c79957f,f259ec2e-833a-4a77-8eeb-5e212206b6dd,saudi_arabia,1,0.5697719179727415
026f97fa-69c5-4804-be93-ad0617af3579,67525ac0-1743-4dbf-8d36-9c2024af8aaa,saudi_arabia,1,0.6092751424810925
b7436f16-f5e5-4a3e-b404-f26b374df592,565c8101-c568-454a-a784-cd2c834bb71f,saudi_arabia,1,0.6843740612863605
82e46c00-73fc-4f52-8c42-59ea245bae9b,f4e565ff-ef0e-42ec-a4c5-92eab3963e38,saudi_arabia,0,0.43139215371313455
bcdc00ff-c173-40aa-9371-c06827f80868,43f7b989-58cb-4533-8717-411fa9bea2c2,saudi_arabia,1,0.5682821767063554
30ce94d2-69d6-41f4-8980-770c4c59755e,ce943f59-35b0-4108-ab89-afba940104af,saudi_arabia,1,0.5902990355828023
fe7dc48b-015e-4eb3-8d71-e3c415baf2f3,3cc255b0-5233-48e9-ac0b-c5c55ba9449f,saudi_arabia,0,0.3768805183963846
031b8f6f-497b-433c-9507-0266720aac64,9c2a5c51-901e-4d59-ad47-18ba758d2003,saudi_arabia,1,0.5171059460330949
9b2021e1-b16a-40ea-a26e-0c6d27f6c8c1,ecc31ac4-82ad-4a74-9790-8ee0687857ba,saudi_arabia,1,0.5714620764532107
2598e723-19c8-4d48-acd3-ef82d5a1c555,87d6105e-54e8-4ebb-b04a-2644015a8317,saudi_arabia,0,0.41957514431913945
4cccc779-35bf-4754-a9bb-163aa7108390,ecc31ac4-82ad-4a74-9790-8ee0687857ba,saudi_arabia,0,0.3651568470061535
842c7781-16dd-47ae-a69f-c2b5eb44cb37,16cd8d28-a767-4e79-ba28-cdafaa087cba,saudi_arabia,1,0.5376385157929953
39a2d82c-a98c-4dcd-90b5-bd252ec09a63,0465ad13-25db-4eb1-94d4-74727bdd3ed9,saudi_arabia,1,0.7217214817115232
55e3ce18-061b-4715-8ade-a4ca5351ac4f,8a83944b-d88d-4466-ae53-98d6c603ce2d,saudi_arabia,0,0.3828086618217631
2103908a-6fca-444d-9e2f-1a6baeeff893,ec7c4971-f90c-45eb-9343-a5a23e226f59,saudi_arabia,1,0.5600736245021642
0e4b617e-a79e-47ce-b333-c4654ab578cb,0ecfaa4f-892e-41b9-953e-364bf5d37143,saudi_arabia,0,0.4407129043733575
8586ca5f-aeed-4df6-b4dd-13dedbdf2946,0c12c590-72b7-4f9d-b7f7-b456fd9fd837,saudi_arabia,1,0.5100518390373388
869a8379-1585-4a0f-afb0-0d5764ec1537,f4e565ff-ef0e-42ec-a4c5-92eab3963e38,saudi_arabia,1,0.6080805787964058
4e43a333-2836-44fd-9724-f621191a69f2,61a33b5f-f902-46bf-bfd4-6993d2e37201,saudi_arabia,1,0.5965875299367693
4d1b96e9-144d-4d60-9284-0f6b535a9a62,7f695377-fdeb-4463-ae46-c0d358638b64,saudi_arabia,1,0.6094753278679098
6da0b81e-99c8-4412-9af2-ed688b170484,3a47e70d-4135-4273-8d76-55b415806db8,saudi_arabia,1,0.8397761054334334
4c82e32c-3952-4cb2-9219-8afdf3708cda,43f7b989-58cb-4533-8717-411fa9bea2c2,saudi_arabia,0,0.311880571058555
0086bdef-729f-4a6a-b636-09655dd15052,2a7a6d1e-225b-4598-8559-b591b4b40e8e,saudi_arabia,1,0.5796245636284988
99a0b9ec-1196-45aa-9f69-80c90654c778,19e84719-d8c3-4f29-a330-439002031ca9,saudi_arabia,1,0.7012325566070992
5f14d633-b15a-4610-a1dc-08733db4b642,2bccb315-3452-4e8b-8ac8-ee69b98663f5,saudi_arabia,1,0.6073541083758207
37b1178e-0a24-4fd1-a36c-f92dfe99c47b,07c29084-d168-4fc8-9471-9bfc5285936a,saudi_arabia,1,0.6092728000257072
ca96af84-a8c9-4d5d-8b21-9519d317a983,432e80f1-63d2-4e0b-84e2-45be84efa42c,saudi_arabia,1,0.5319317884052974
2598e723-19c8-4d48-acd3-ef82d5a1c555,ce943f59-35b0-4108-ab89-afba940104af,saudi_arabia,1,0.5468387645187806
2183bd32-2ad5-40e8-9af5-4109f0b36601,cbdfffe9-b39d-4b2b-a606-7961933bf43c,saudi_arabia,0,0.4222412121338046
e33ecf49-4d6b-434a-8173-ed3116e5909b,19e84719-d8c3-4f29-a330-439002031ca9,saudi_arabia,0,0.3311820834787795
026f97fa-69c5-4804-be93-ad0617af3579,8dcd3549-bffa-423f-b6c1-1337dab0ee6d,saudi_arabia,1,0.615058382813621
9b2021e1-b16a-40ea-a26e-0c6d27f6c8c1,0ecfaa4f-892e-41b9-953e-364bf5d37143,saudi_arabia,0,0.49808218361567597
af3bccbc-763f-4162-a178-bf20bfaeccba,565c8101-c568-454a-a784-cd2c834bb71f,saudi_arabia,0,0.31799343090848664
18ccb6d3-42d2-4211-9a17-33b6750ade25,228fe358-f7a5-4621-90d8-d54a743f6aa3,saudi_arabia,0,0.44679074026826426
4e43a333-2836-44fd-9724-f621191a69f2,2bccb315-3452-4e8b-8ac8-ee69b98663f5,saudi_arabia,1,0.5209712057765332
82e46c00-73fc-4f52-8c42-59ea245bae9b,c8720760-9582-479b-8498-b109185b0056,saudi_arabia,0,0.43339450529990386
30ce94d2-69d6-41f4-8980-770c4c59755e,d4e874fd-bfc2-4aa6-a391-8854e510c795,saudi_arabia,1,0.5072447752330431
ca96af84-a8c9-4d5d-8b21-9519d317a983,0c12c590-72b7-4f9d-b7f7-b456fd9fd837,saudi_arabia,0,0.47418177421866736
48416eea-137f-47ca-b992-ec71a79c3afd,b9161ce6-9fc7-423c-ab1a-81a5416018d4,saudi_arabia,1,0.6802223494945072
18ccb6d3-42d2-4211-9a17-33b6750ade25,b9161ce6-9fc7-423c-ab1a-81a5416018d4,saudi_arabia,1,0.8107143415781168
971f1845-98b2-4323-84f8-953e2d7f212a,cd39d78f-3881-4f70-bfda-3e63a8f766d3,saudi_arabia,1,0.5007522362646126
0086bdef-729f-4a6a-b636-09655dd15052,0465ad13-25db-4eb1-94d4-74727bdd3ed9,saudi_arabia,0,0.47826628955242495
89de9309-5b3d-494f-8119-6dd4a5c8c475,8dcd3549-bffa-423f-b6c1-1337dab0ee6d,saudi_arabia,1,0.5704598482880833
7b17ecc3-c334-4dd6-beb3-d0189f013927,432e80f1-63d2-4e0b-84e2-45be84efa42c,saudi_arabia,1,0.6753805715996523
4b42e985-eaaf-4b74-b09a-ebf530b20902,3a47e70d-4135-4273-8d76-55b415806db8,saudi_arabia,1,0.6752336954310004
b7436f16-f5e5-4a3e-b404-f26b374df592,cbdfffe9-b39d-4b2b-a606-7961933bf43c,saudi_arabia,0,0.39790012922609663
16a2759c-f86b-430d-b1dc-0e99602f3cfb,f259ec2e-833a-4a77-8eeb-5e212206b6dd,saudi_arabia,1,0.6417491745533056
fe7dc48b-015e-4eb3-8d71-e3c415baf2f3,aa6f7173-971e-4e86-806d-b692215daba8,saudi_arabia,0,0.40538506874779867
2eb55f30-eef4-4503-9e37-131753f19c1c,f7b89e43-9c50-408e-aecd-369884f957a5,saudi_arabia,0,0.40632816330364113
ca96af84-a8c9-4d5d-8b21-9519d317a983,67525ac0-1743-4dbf-8d36-9c2024af8aaa,saudi_arabia,0,0.39178676256504896
9a70d7b1-68c9-42be-ac17-e210bc946457,c19f058d-46e4-4c6d-ad3e-454b23e283b5,saudi_arabia,1,0.6249069376757198
ee203246-26a8-4b77-b4be-468aefd368e1,6372c8ee-39ca-47c1-ad35-433ffb5fcd9d,saudi_arabia,0,0.49697533580851094
decc465d-15c6-4b05-b4ce-d7addf6205b3,e35c2937-bdf8-4431-86ba-639b768919a3,saudi_arabia,0,0.45715167333996265
2eb55f30-eef4-4503-9e37-131753f19c1c,cc9599fd-0ab2-4786-bd6b-efb4ac1a5d97,saudi_arabia,0,0.4936250811448734
18bc82ca-cfc7-4935-be32-109e6c79957f,ec7c4971-f90c-45eb-9343-a5a23e226f59,saudi_arabia,1,0.5292573579326354
e4a06f83-c09a-4c66-bf5a-11eed83f8539,cbdfffe9-b39d-4b2b-a606-7961933bf43c,saudi_arabia,0,0.34664395646211227
8586ca5f-aeed-4df6-b4dd-13dedbdf2946,9c2a5c51-901e-4d59-ad47-18ba758d2003,saudi_arabia,1,0.6326084949742563
b3a351a1-6463-463d-a506-e376afc07a9d,cd39d78f-3881-4f70-bfda-3e63a8f766d3,saudi_arabia,0,0.3761210221573079
d2a88dad-2fb1-472d-b382-a15878f26846,cc9599fd-0ab2-4786-bd6b-efb4ac1a5d97,saudi_arabia,0,0.3503266174601499
9dbe1704-4b5a-4fd8-ad88-08ad512a1612,1f05e571-4314-49bb-89f2-3c9743936430,saudi_arabia,1,0.5888949995687478
842c7781-16dd-47ae-a69f-c2b5eb44cb37,8a83944b-d88d-4466-ae53-98d6c603ce2d,saudi_arabia,0,0.3939574569711597
5f82e8bb-a4fc-40e6-a829-d3d3a77c4761,6372c8ee-39ca-47c1-ad35-433ffb5fcd9d,saudi_arabia,1,0.5424002506043363
5f82e8bb-a4fc-40e6-a829-d3d3a77c4761,0c12c590-72b7-4f9d-b7f7-b456fd9fd837,saudi_arabia,0,0.49052057157986007
2103908a-6fca-444d-9e2f-1a6baeeff893,432e80f1-63d2-4e0b-84e2-45be84efa42c,saudi_arabia,1,0.5773889381645497
4cccc779-35bf-4754-a9bb-163aa7108390,228fe358-f7a5-4621-90d8-d54a743f6aa3,saudi_arabia,1,0.5140131950542827
c8b124f8-3e6a-401f-afbb-e94ba1d69e81,c19f058d-46e4-4c6d-ad3e-454b23e283b5,saudi_arabia,1,0.6762896350634147
cecd7a79-571f-438d-8888-5a651997962d,63e4ea8c-5434-4acd-8b0a-c673d95b5120,saudi_arabia,0,0.11575029581885704
decc465d-15c6-4b05-b4ce-d7addf6205b3,c8720760-9582-479b-8498-b109185b0056,saudi_arabia,0,0.25507143600527804
105bee2a-4ea6-4774-8dab-29ccc0a46122,3a47e70d-4135-4273-8d76-55b415806db8,saudi_arabia,1,0.6701801092748749
e4728ecc-a82d-463e-83d3-a7cb9a30123b,e35c2937-bdf8-4431-86ba-639b768919a3,saudi_arabia,0,0.3490634719108684
52962490-a738-4f33-bab1-e0b6ffc416ae,6f2501fa-1a04-472e-b4a8-b54cb7ce18ee,saudi_arabia,0,0.45683437121400494
fe7dc48b-015e-4eb3-8d71-e3c415baf2f3,3cc255b0-5233-48e9-ac0b-c5c55ba9449f,saudi_arabia,0,0.42823091018600395
e4728ecc-a82d-463e-83d3-a7cb9a30123b,ccb2c8f4-bdcf-4494-9033-8cf5d35996ba,saudi_arabia,0,0.4398093535958777
1f735227-30d7-43ee-904b-361038d3fd25,0465ad13-25db-4eb1-94d4-74727bdd3ed9,saudi_arabia,1,0.6724554936775318
031b8f6f-497b-433c-9507-0266720aac64,0c12c590-72b7-4f9d-b7f7-b456fd9fd837,saudi_arabia,0,0.43271494420343687
55e3ce18-061b-4715-8ade-a4ca5351ac4f,7f695377-fdeb-4463-ae46-c0d358638b64,saudi_arabia,1,0.5044320175184457
2183bd32-2ad5-40e8-9af5-4109f0b36601,0465ad13-25db-4eb1-94d4-74727bdd3ed9,saudi_arabia,0,0.3664348387960358
b5d41503-a0c6-4932-b335-e9e736378d3b,6372c8ee-39ca-47c1-ad35-433ffb5fcd9d,saudi_arabia,0,0.4277144162767206
9dbe1704-4b5a-4fd8-ad88-08ad512a1612,6372c8ee-39ca-47c1-ad35-433ffb5fcd9d,saudi_arabia,0,0.4458336634170263
2eb55f30-eef4-4503-9e37-131753f19c1c,e35c2937-bdf8-4431-86ba-639b768919a3,saudi_arabia,1,0.6058963857490295
18bc82ca-cfc7-4935-be32-109e6c79957f,228fe358-f7a5-4621-90d8-d54a743f6aa3,saudi_arabia,1,0.5494243133500967
ca96af84-a8c9-4d5d-8b21-9519d317a983,b6a1c137-2c16-45b7-a1c3-3b1b27b9021b,saudi_arabia,1,0.5363589258895152
4cccc779-35bf-4754-a9bb-163aa7108390,0c12c590-72b7-4f9d-b7f7-b456fd9fd837,saudi_arabia,1,0.5734228058085448
c77ca1a3-d1e1-4475-9e2f-5ee2c69246f6,d4e874fd-bfc2-4aa6-a391-8854e510c795,saudi_arabia,0,0.46188954095067947
ca96af84-a8c9-4d5d-8b21-9519d317a983,e35c2937-bdf8-4431-86ba-639b768919a3,saudi_arabia,1,0.5821188255804066
16494f45-9a65-48a2-bf34-d69f1c62239d,f4e565ff-ef0e-42ec-a4c5-92eab3963e38,saudi_arabia,0,0.3500792922424512
cecd7a79-571f-438d-8888-5a651997962d,aa6f7173-971e-4e86-806d-b692215daba8,saudi_arabia,0,0.40154412932881134
105bee2a-4ea6-4774-8dab-29ccc0a46122,ccb2c8f4-bdcf-4494-9033-8cf5d35996ba,saudi_arabia,1,0.6089366540768198
bcdc00ff-c173-40aa-9371-c06827f80868,9c2a5c51-901e-4d59-ad47-18ba758d2003,saudi_arabia,1,0.5341334835078524
2ab20db8-044d-4060-a46f-7b9f851e5761,3cc255b0-5233-48e9-ac0b-c5c55ba9449f,saudi_arabia,1,0.5331947494867001
b5d41503-a0c6-4932-b335-e9e736378d3b,ce943f59-35b0-4108-ab89-afba940104af,saudi_arabia,0,0.47189398299409047
bcdc00ff-c173-40aa-9371-c06827f80868,0ecfaa4f-892e-41b9-953e-364bf5d37143,saudi_arabia,0,0.3959271139131355
0086bdef-729f-4a6a-b636-09655dd15052,a652973c-22f9-456e-aa00-d2dbcb354b85,saudi_arabia,0,0.3256105136021104
9dbe1704-4b5a-4fd8-ad88-08ad512a1612,67525ac0-1743-4dbf-8d36-9c2024af8aaa,saudi_arabia,0,0.4978329173911325
39a2d82c-a98c-4dcd-90b5-bd252ec09a63,565c8101-c568-454a-a784-cd2c834bb71f,saudi_arabia,1,0.6968484510788103
0086bdef-729f-4a6a-b636-09655dd15052,f4e565ff-ef0e-42ec-a4c5-92eab3963e38,saudi_arabia,0,0.26421517863279487
2ab20db8-044d-4060-a46f-7b9f851e5761,e35c2937-bdf8-4431-86ba-639b768919a3,saudi_arabia,0,0.42367175781006705
99a0b9ec-1196-45aa-9f69-80c90654c778,cbdfffe9-b39d-4b2b-a606-7961933bf43c,saudi_arabia,1,0.5076995030281659
48416eea-137f-47ca-b992-ec71a79c3afd,6f2501fa-1a04-472e-b4a8-b54cb7ce18ee,saudi_arabia,0,0.3140769142837089
b7436f16-f5e5-4a3e-b404-f26b374df592,432e80f1-63d2-4e0b-84e2-45be84efa42c,saudi_arabia,0,0.42425620738371184
8765600e-d25e-4c88-9134-d6c7f4e96ea4,30451e0a-dc2e-4c63-8da0-f2e8efc0f0f0,saudi_arabia,1,0.5511724727110057
30ce94d2-69d6-41f4-8980-770c4c59755e,2a7a6d1e-225b-4598-8559-b591b4b40e8e,saudi_arabia,1,0.6823230448748656
c74da881-9e73-4376-983c-016fe125acb0,7adba332-6b2c-4322-943c-8e60d312e399,saudi_arabia,1,0.5386625522350649
b7436f16-f5e5-4a3e-b404-f26b374df592,7adba332-6b2c-4322-943c-8e60d312e399,saudi_arabia,0,0.4711426881056038
af3bccbc-763f-4162-a178-bf20bfaeccba,f7b89e43-9c50-408e-aecd-369884f957a5,saudi_arabia,1,0.5309747595379072
bcdc00ff-c173-40aa-9371-c06827f80868,0c12c590-72b7-4f9d-b7f7-b456fd9fd837,saudi_arabia,0,0.4453164739248856
2ab20db8-044d-4060-a46f-7b9f851e5761,42fbef6b-92b7-45ab-b425-425027a1114f,saudi_arabia,1,0.5649053365993852
6da0b81e-99c8-4412-9af2-ed688b170484,f4e565ff-ef0e-42ec-a4c5-92eab3963e38,saudi_arabia,1,0.500945182002561
105bee2a-4ea6-4774-8dab-29ccc0a46122,cc9599fd-0ab2-4786-bd6b-efb4ac1a5d97,saudi_arabia,1,0.6159099318469026
2598e723-19c8-4d48-acd3-ef82d5a1c555,8a83944b-d88d-4466-ae53-98d6c603ce2d,saudi_arabia,1,0.6791256458028626
02cafc30-7327-4426-b32c-859a2ab4200c,6f2501fa-1a04-472e-b4a8-b54cb7ce18ee,saudi_arabia,1,0.5045725599152707
cc5aef7d-c5e6-4868-8cf4-8b73606a7391,61a33b5f-f902-46bf-bfd4-6993d2e37201,saudi_arabia,1,0.6576849103395631
cf14bc57-0886-46fc-97f3-93d8b9dc6a95,61a33b5f-f902-46bf-bfd4-6993d2e37201,saudi_arabia,1,0.5279456664841177
8765600e-d25e-4c88-9134-d6c7f4e96ea4,07c29084-d168-4fc8-9471-9bfc5285936a,saudi_arabia,0,0.38793716221538826
99a0b9ec-1196-45aa-9f69-80c90654c778,87d6105e-54e8-4ebb-b04a-2644015a8317,saudi_arabia,0,0.4429644721714236
4e43a333-2836-44fd-9724-f621191a69f2,ccb2c8f4-bdcf-4494-9033-8cf5d35996ba,saudi_arabia,0,0.4923419393344358
d16d7bb0-957a-4f19-9438-4ed62c87f4d7,ce943f59-35b0-4108-ab89-afba940104af,saudi_arabia,0,0.42512723403053954
48416eea-137f-47ca-b992-ec71a79c3afd,b9161ce6-9fc7-423c-ab1a-81a5416018d4,saudi_arabia,1,0.6962746898831168
0086bdef-729f-4a6a-b636-09655dd15052,7adba332-6b2c-4322-943c-8e60d312e399,saudi_arabia,0,0.3718843470523566
8765600e-d25e-4c88-9134-d6c7f4e96ea4,8a83944b-d88d-4466-ae53-98d6c603ce2d,saudi_arabia,1,0.5196269674822045
df1c1cd5-aa3e-4c5e-a480-3b8e8cc65791,7ca0f450-36f2-458e-9b16-e0656699ba6b,saudi_arabia,0,0.3784421148880981
a5abe431-165f-41f5-9069-178762e6bc20,19e84719-d8c3-4f29-a330-439002031ca9,saudi_arabia,1,0.5153319328985709
4e43a333-2836-44fd-9724-f621191a69f2,7f695377-fdeb-4463-ae46-c0d358638b64,saudi_arabia,1,0.6204161503091475
d752737f-4916-4ee8-afd2-c50ca802c4e0,16cd8d28-a767-4e79-ba28-cdafaa087cba,saudi_arabia,0,0.35836452081848674
e7234ca8-c931-4f65-8aaa-f628e9aabdae,43f7b989-58cb-4533-8717-411fa9bea2c2,saudi_arabia,0,0.44932272381073557
